canonical_identity	entry_format_version	entry_id	inclusion_source_ids	inclusion_sources	inclusion_status	limitations	original_identifier	rejection_reason	resistance_axes	resolution_status	role_annotation	universe_type
symbol:BCL11B|entrez:64919	v0.5.0	tue_dac6bb54d1f76c36524f94e7f88bf2827aefeb29c5a22f7e4fb2cda7727513f7	"[""tus_44d7a02d6c6d4e224c1b9b2eb99a74b2addc5ce48aed046d941a8f1c93e2a5c9""]"	"[{""dataset_version"": ""TargetIntel-IO:d6e7a5748b7c"", ""inclusion_rule"": ""Frozen membership in the pre-DepMap Open Targets-derived 300-target melanoma association universe used by TargetIntel."", ""limitations"": [""Open Targets-derived universe subsequently annotated by TargetIntel; membership was frozen before DepMap evaluation."", ""Original axis value unmapped was normalized to the controlled ontology value other_unresolved.""], ""source_class"": ""opentargets_candidate"", ""source_record_id"": ""ENSG00000127152""}]"	included	"[""Open Targets-derived universe subsequently annotated by TargetIntel; membership was frozen before DepMap evaluation."", ""Original axis value unmapped was normalized to the controlled ontology value other_unresolved.""]"	BCL11B		"[""other_unresolved""]"	resolved_exact		discovery
symbol:BCL2|entrez:596	v0.5.0	tue_ea19d253eb088257d388dd587676e8a8d83bafb14f8834a90d8003923e15c269	"[""tus_25bf7b26ca489a0a282ceb89c926951976ff194041ba4e2ec1ec4e0706fa6e62""]"	"[{""dataset_version"": ""TargetIntel-IO:d6e7a5748b7c"", ""inclusion_rule"": ""Frozen membership in the pre-DepMap Open Targets-derived 300-target melanoma association universe used by TargetIntel."", ""limitations"": [""Open Targets-derived universe subsequently annotated by TargetIntel; membership was frozen before DepMap evaluation."", ""Original axis value unmapped was normalized to the controlled ontology value other_unresolved.""], ""source_class"": ""opentargets_candidate"", ""source_record_id"": ""ENSG00000171791""}]"	included	"[""Open Targets-derived universe subsequently annotated by TargetIntel; membership was frozen before DepMap evaluation."", ""Original axis value unmapped was normalized to the controlled ontology value other_unresolved.""]"	BCL2		"[""other_unresolved""]"	resolved_exact		discovery
symbol:BCL9L|entrez:283149	v0.5.0	tue_8ebe99ff38faa974b4cff59529ac2d8e1ac54bb9507d478d3d6891a9600dc01e	"[""tus_093deb8f616de9c33137cfca40907a34bb00addc515393004260f594841d2377""]"	"[{""dataset_version"": ""TargetIntel-IO:d6e7a5748b7c"", ""inclusion_rule"": ""Frozen membership in the pre-DepMap Open Targets-derived 300-target melanoma association universe used by TargetIntel."", ""limitations"": [""Open Targets-derived universe subsequently annotated by TargetIntel; membership was frozen before DepMap evaluation."", ""Original axis value unmapped was normalized to the controlled ontology value other_unresolved.""], ""source_class"": ""opentargets_candidate"", ""source_record_id"": ""ENSG00000186174""}]"	included	"[""Open Targets-derived universe subsequently annotated by TargetIntel; membership was frozen before DepMap evaluation."", ""Original axis value unmapped was normalized to the controlled ontology value other_unresolved.""]"	BCL9L		"[""other_unresolved""]"	resolved_exact		discovery
symbol:BCL9|entrez:607	v0.5.0	tue_b6648b5c7fe3fda5d5a181c311497d57408d4f978d8366ebcac14a368e43d1de	"[""tus_af401d2563ad7d3f8dd589197fa9eb248942c2a88e102277b3be2f27497cff3c""]"	"[{""dataset_version"": ""TargetIntel-IO:d6e7a5748b7c"", ""inclusion_rule"": ""Frozen membership in the pre-DepMap Open Targets-derived 300-target melanoma association universe used by TargetIntel."", ""limitations"": [""Open Targets-derived universe subsequently annotated by TargetIntel; membership was frozen before DepMap evaluation."", ""Original axis value unmapped was normalized to the controlled ontology value other_unresolved.""], ""source_class"": ""opentargets_candidate"", ""source_record_id"": ""ENSG00000116128""}]"	included	"[""Open Targets-derived universe subsequently annotated by TargetIntel; membership was frozen before DepMap evaluation."", ""Original axis value unmapped was normalized to the controlled ontology value other_unresolved.""]"	BCL9		"[""other_unresolved""]"	resolved_exact		discovery
symbol:BCORL1|entrez:63035	v0.5.0	tue_6fefe7587b7ced11502fb481867d0dc59982509c6fc4af9c337d0707e1a6734d	"[""tus_0ac3f7f304a30b9601b58435ac31d6ffeab53695c8dff7db209a646152eb19cd""]"	"[{""dataset_version"": ""TargetIntel-IO:d6e7a5748b7c"", ""inclusion_rule"": ""Frozen membership in the pre-DepMap Open Targets-derived 300-target melanoma association universe used by TargetIntel."", ""limitations"": [""Open Targets-derived universe subsequently annotated by TargetIntel; membership was frozen before DepMap evaluation."", ""Original axis value unmapped was normalized to the controlled ontology value other_unresolved.""], ""source_class"": ""opentargets_candidate"", ""source_record_id"": ""ENSG00000085185""}]"	included	"[""Open Targets-derived universe subsequently annotated by TargetIntel; membership was frozen before DepMap evaluation."", ""Original axis value unmapped was normalized to the controlled ontology value other_unresolved.""]"	BCORL1		"[""other_unresolved""]"	resolved_exact		discovery
symbol:BCOR|entrez:54880	v0.5.0	tue_4c38ea71515592ad1800a4714b18398894a65b5cfaa0d0c0d81304f3e2354060	"[""tus_da528d68110e2aaf0c9accbc17becac676d1e18734940a1527ceb2a150281843""]"	"[{""dataset_version"": ""TargetIntel-IO:d6e7a5748b7c"", ""inclusion_rule"": ""Frozen membership in the pre-DepMap Open Targets-derived 300-target melanoma association universe used by TargetIntel."", ""limitations"": [""Open Targets-derived universe subsequently annotated by TargetIntel; membership was frozen before DepMap evaluation."", ""Original axis value unmapped was normalized to the controlled ontology value other_unresolved.""], ""source_class"": ""opentargets_candidate"", ""source_record_id"": ""ENSG00000183337""}]"	included	"[""Open Targets-derived universe subsequently annotated by TargetIntel; membership was frozen before DepMap evaluation."", ""Original axis value unmapped was normalized to the controlled ontology value other_unresolved.""]"	BCOR		"[""other_unresolved""]"	resolved_exact		discovery
symbol:BIRC3|entrez:330	v0.5.0	tue_8ce378360ce5b2e73096aaed7480b7aa10f809d21283ad95880b6ad4a6b00919	"[""tus_7449e4aeb1b5f475fe9a74c2c2c80f00db5cb91696c455c699bf4180f8966c9d""]"	"[{""dataset_version"": ""TargetIntel-IO:d6e7a5748b7c"", ""inclusion_rule"": ""Frozen membership in the pre-DepMap Open Targets-derived 300-target melanoma association universe used by TargetIntel."", ""limitations"": [""Open Targets-derived universe subsequently annotated by TargetIntel; membership was frozen before DepMap evaluation."", ""Original axis value unmapped was normalized to the controlled ontology value other_unresolved.""], ""source_class"": ""opentargets_candidate"", ""source_record_id"": ""ENSG00000023445""}]"	included	"[""Open Targets-derived universe subsequently annotated by TargetIntel; membership was frozen before DepMap evaluation."", ""Original axis value unmapped was normalized to the controlled ontology value other_unresolved.""]"	BIRC3		"[""other_unresolved""]"	resolved_exact		discovery
symbol:BRAF|entrez:673	v0.5.0	tue_ac171e1df24d8963ddc2d3be7517def0545c1573010a7efe81d3a694820fac0e	"[""tus_17c9bcf3e77cb863a86948a6cf4388d77334a13fadc81a38b14c5d678a63dc84""]"	"[{""dataset_version"": ""TargetIntel-IO:d6e7a5748b7c"", ""inclusion_rule"": ""Frozen membership in the pre-DepMap Open Targets-derived 300-target melanoma association universe used by TargetIntel."", ""limitations"": [""Open Targets-derived universe subsequently annotated by TargetIntel; membership was frozen before DepMap evaluation.""], ""source_class"": ""opentargets_candidate"", ""source_record_id"": ""ENSG00000157764""}]"	included	"[""Open Targets-derived universe subsequently annotated by TargetIntel; membership was frozen before DepMap evaluation.""]"	BRAF		"[""tumor_intrinsic_driver""]"	resolved_exact		discovery
symbol:BRCA1|entrez:672	v0.5.0	tue_8bea5a3d202f2f19a81ddbd89448a218998e6b1bbcdd582236034e622aefc593	"[""tus_6ac5fda35322cefa4144d843cdfd6e4d31aaf6ed44a2e0516f15a004c877cd96""]"	"[{""dataset_version"": ""TargetIntel-IO:d6e7a5748b7c"", ""inclusion_rule"": ""Frozen membership in the pre-DepMap Open Targets-derived 300-target melanoma association universe used by TargetIntel."", ""limitations"": [""Open Targets-derived universe subsequently annotated by TargetIntel; membership was frozen before DepMap evaluation."", ""Original axis value unmapped was normalized to the controlled ontology value other_unresolved.""], ""source_class"": ""opentargets_candidate"", ""source_record_id"": ""ENSG00000012048""}]"	included	"[""Open Targets-derived universe subsequently annotated by TargetIntel; membership was frozen before DepMap evaluation."", ""Original axis value unmapped was normalized to the controlled ontology value other_unresolved.""]"	BRCA1		"[""other_unresolved""]"	resolved_exact		discovery
symbol:BRCA2|entrez:675	v0.5.0	tue_b6faf095d2d5b9203b544ddf7643e4fb0ea3caf2aeddc8ab83081c919b70dcf3	"[""tus_53075289f79d2bae3005cd1554ba9dd091d30d5b4eed12958d0a40be16b2d421""]"	"[{""dataset_version"": ""TargetIntel-IO:d6e7a5748b7c"", ""inclusion_rule"": ""Frozen membership in the pre-DepMap Open Targets-derived 300-target melanoma association universe used by TargetIntel."", ""limitations"": [""Open Targets-derived universe subsequently annotated by TargetIntel; membership was frozen before DepMap evaluation."", ""Original axis value unmapped was normalized to the controlled ontology value other_unresolved.""], ""source_class"": ""opentargets_candidate"", ""source_record_id"": ""ENSG00000139618""}]"	included	"[""Open Targets-derived universe subsequently annotated by TargetIntel; membership was frozen before DepMap evaluation."", ""Original axis value unmapped was normalized to the controlled ontology value other_unresolved.""]"	BRCA2		"[""other_unresolved""]"	resolved_exact		discovery
symbol:BRD3|entrez:8019	v0.5.0	tue_7deeff6aa1f8ea9da478f27fc1b4f6e25f84cf8c586d01b67be97b6c5ef3de7c	"[""tus_75039c8b1b075ec27ccd9b9f627a54523fe977996783b8e1748247ac66da3032""]"	"[{""dataset_version"": ""TargetIntel-IO:d6e7a5748b7c"", ""inclusion_rule"": ""Frozen membership in the pre-DepMap Open Targets-derived 300-target melanoma association universe used by TargetIntel."", ""limitations"": [""Open Targets-derived universe subsequently annotated by TargetIntel; membership was frozen before DepMap evaluation."", ""Original axis value unmapped was normalized to the controlled ontology value other_unresolved.""], ""source_class"": ""opentargets_candidate"", ""source_record_id"": ""ENSG00000169925""}]"	included	"[""Open Targets-derived universe subsequently annotated by TargetIntel; membership was frozen before DepMap evaluation."", ""Original axis value unmapped was normalized to the controlled ontology value other_unresolved.""]"	BRD3		"[""other_unresolved""]"	resolved_exact		discovery
symbol:BRD4|entrez:23476	v0.5.0	tue_fbbbd6e4e4130e19a0120c3ac5a8f9902f8ee5b2b021aac33fade88f5c2ab89a	"[""tus_c9d5f194e1f811cdf67e5aa431edd6eaa180b0f37edffa497a8cde3cb5a93b1a""]"	"[{""dataset_version"": ""TargetIntel-IO:d6e7a5748b7c"", ""inclusion_rule"": ""Frozen membership in the pre-DepMap Open Targets-derived 300-target melanoma association universe used by TargetIntel."", ""limitations"": [""Open Targets-derived universe subsequently annotated by TargetIntel; membership was frozen before DepMap evaluation."", ""Original axis value unmapped was normalized to the controlled ontology value other_unresolved.""], ""source_class"": ""opentargets_candidate"", ""source_record_id"": ""ENSG00000141867""}]"	included	"[""Open Targets-derived universe subsequently annotated by TargetIntel; membership was frozen before DepMap evaluation."", ""Original axis value unmapped was normalized to the controlled ontology value other_unresolved.""]"	BRD4		"[""other_unresolved""]"	resolved_exact		discovery
symbol:BTK|entrez:695	v0.5.0	tue_3f07742b14d986d349e9c21404b287df556a0339cfa6d68b1488336a1f32b6d4	"[""tus_d85f45fd262d1df9279abc5eea4676600df63dd12e99fde8c4e99de316bd6008""]"	"[{""dataset_version"": ""TargetIntel-IO:d6e7a5748b7c"", ""inclusion_rule"": ""Frozen membership in the pre-DepMap Open Targets-derived 300-target melanoma association universe used by TargetIntel."", ""limitations"": [""Open Targets-derived universe subsequently annotated by TargetIntel; membership was frozen before DepMap evaluation."", ""Original axis value unmapped was normalized to the controlled ontology value other_unresolved.""], ""source_class"": ""opentargets_candidate"", ""source_record_id"": ""ENSG00000010671""}]"	included	"[""Open Targets-derived universe subsequently annotated by TargetIntel; membership was frozen before DepMap evaluation."", ""Original axis value unmapped was normalized to the controlled ontology value other_unresolved.""]"	BTK		"[""other_unresolved""]"	resolved_exact		discovery
symbol:BUB1B|entrez:701	v0.5.0	tue_f5ed87ae406fd9b176388c158b42a1a8fe52244678198226e612ff787405f3d2	"[""tus_9a751615c9789d694d05c29ff449dcac9d5c7bd09040c6292b22920ffe4e3071""]"	"[{""dataset_version"": ""TargetIntel-IO:d6e7a5748b7c"", ""inclusion_rule"": ""Frozen membership in the pre-DepMap Open Targets-derived 300-target melanoma association universe used by TargetIntel."", ""limitations"": [""Open Targets-derived universe subsequently annotated by TargetIntel; membership was frozen before DepMap evaluation."", ""Original axis value unmapped was normalized to the controlled ontology value other_unresolved.""], ""source_class"": ""opentargets_candidate"", ""source_record_id"": ""ENSG00000156970""}]"	included	"[""Open Targets-derived universe subsequently annotated by TargetIntel; membership was frozen before DepMap evaluation."", ""Original axis value unmapped was normalized to the controlled ontology value other_unresolved.""]"	BUB1B		"[""other_unresolved""]"	resolved_exact		discovery
symbol:CACNA1D|entrez:776	v0.5.0	tue_e2a843cd32bfc4fec16cf60a47705cf9ec784e75c540fde40bbd9bb7580c196a	"[""tus_995ccae2a3dc0965d060a515656dc4f543d4990748fbdc579500fc8d6983f8a6""]"	"[{""dataset_version"": ""TargetIntel-IO:d6e7a5748b7c"", ""inclusion_rule"": ""Frozen membership in the pre-DepMap Open Targets-derived 300-target melanoma association universe used by TargetIntel."", ""limitations"": [""Open Targets-derived universe subsequently annotated by TargetIntel; membership was frozen before DepMap evaluation."", ""Original axis value unmapped was normalized to the controlled ontology value other_unresolved.""], ""source_class"": ""opentargets_candidate"", ""source_record_id"": ""ENSG00000157388""}]"	included	"[""Open Targets-derived universe subsequently annotated by TargetIntel; membership was frozen before DepMap evaluation."", ""Original axis value unmapped was normalized to the controlled ontology value other_unresolved.""]"	CACNA1D		"[""other_unresolved""]"	resolved_exact		discovery
symbol:CARD11|entrez:84433	v0.5.0	tue_8a4f140e1130a09e81aa7f2b1af7e1262518ca202bbffc836e55f8e7284c95a7	"[""tus_e1f7814a44ed00bcad68e724af91007467fdb668d375f981f840cdb31d707657""]"	"[{""dataset_version"": ""TargetIntel-IO:d6e7a5748b7c"", ""inclusion_rule"": ""Frozen membership in the pre-DepMap Open Targets-derived 300-target melanoma association universe used by TargetIntel."", ""limitations"": [""Open Targets-derived universe subsequently annotated by TargetIntel; membership was frozen before DepMap evaluation."", ""Original axis value unmapped was normalized to the controlled ontology value other_unresolved.""], ""source_class"": ""opentargets_candidate"", ""source_record_id"": ""ENSG00000198286""}]"	included	"[""Open Targets-derived universe subsequently annotated by TargetIntel; membership was frozen before DepMap evaluation."", ""Original axis value unmapped was normalized to the controlled ontology value other_unresolved.""]"	CARD11		"[""other_unresolved""]"	resolved_exact		discovery
